,srch_id,month,daypart,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd
771,64,12,Morning,219,NA,NA,219,93051,3,4.0,1,2.0,0.0,5.0,28,109.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
772,64,12,Morning,219,NA,NA,219,93357,3,4.0,1,3.0,0.0,5.0,7,157.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
773,64,12,Morning,219,NA,NA,219,98884,2,2.5,0,2.5,0.0,4.5,4,90.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,1,110.3
774,64,12,Morning,219,NA,NA,219,99489,3,4.5,1,3.0,0.0,5.5,6,179.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
775,64,12,Morning,219,NA,NA,219,101396,3,4.0,0,2.5,0.0,4.5,20,60.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,14.0,,,,,,,,,,,,,,,,1.0,0.0,16.0,0,
776,64,12,Morning,219,NA,NA,219,102347,4,4.0,0,1.5,0.0,5.0,8,96.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,25.0,1.0,0.0,25.0,,,,,,,,,,,,,1.0,0.0,41.0,0,
777,64,12,Morning,219,NA,NA,219,102969,2,4.0,1,1.5,0.0,4.0,16,56.0,1,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
778,64,12,Morning,219,NA,NA,219,106243,3,3.5,1,2.0,0.0,4.0,24,65.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
779,64,12,Morning,219,NA,NA,219,114399,3,4.0,1,1.5,0.0,4.5,15,95.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
780,64,12,Morning,219,NA,NA,219,122407,2,4.0,1,3.5,0.0,4.5,37,79.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
781,64,12,Morning,219,NA,NA,219,128825,2,2.5,0,2.0,0.0,4.0,29,41.0,1,15146,1,0,2,0,1,1,,1,0,,,,1.0,0.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,1.0,0.0,11.0,0,
782,64,12,Morning,219,NA,NA,219,130028,4,4.0,1,2.0,0.0,5.0,13,120.0,0,15146,1,0,2,0,1,1,,1,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
783,64,12,Morning,219,NA,NA,219,131865,4,4.0,1,1.5,0.0,5.5,14,99.0,0,15146,1,0,2,0,1,1,,1,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
784,65,11,Afternoon,219,NA,NA,219,7860,4,4.0,1,2.0,NA,5.0,26,199.0,0,22413,1,0,2,2,1,1,,0,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,-1.0,,0,
785,65,11,Afternoon,219,NA,NA,219,14690,2,3.5,1,2.5,NA,4.0,37,85.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
786,65,11,Afternoon,219,NA,NA,219,20717,3,4.0,1,1.5,NA,4.5,22,90.0,0,22413,1,0,2,2,1,1,,0,0,,,,-1.0,0.0,10.0,-1.0,0.0,10.0,,,,1.0,0.0,11.0,,,,,,,-1.0,0.0,10.0,0,
787,65,11,Afternoon,219,NA,NA,219,21398,3,4.0,1,0.0,NA,4.5,13,82.0,0,22413,1,0,2,2,1,1,,0,0,,,,,,,-1.0,0.0,2.0,,,,0.0,0.0,16.0,,,,,,,0.0,0.0,15.0,0,
788,65,11,Afternoon,219,NA,NA,219,26127,3,4.5,1,1.5,0.5,5.0,3,129.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
789,65,11,Afternoon,219,NA,NA,219,28050,3,4.5,1,2.0,NA,5.0,10,149.0,0,22413,1,0,2,2,1,1,,0,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
790,65,11,Afternoon,219,NA,NA,219,41679,2,3.5,1,1.5,NA,4.5,25,80.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,
791,65,11,Afternoon,219,NA,NA,219,41841,3,4.0,1,0.0,NA,4.5,21,119.0,0,22413,1,0,2,2,1,1,,0,0,,,,,,,0.0,0.0,,,,,0.0,0.0,25.0,,,,,,,0.0,0.0,,0,
792,65,11,Afternoon,219,NA,NA,219,46418,3,4.5,1,2.0,NA,5.0,30,129.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
793,65,11,Afternoon,219,NA,NA,219,48395,4,4.5,1,2.5,NA,5.0,16,199.0,0,22413,1,0,2,2,1,1,,0,0,,,,,,,0.0,0.0,,,,,0.0,0.0,8.0,,,,,,,0.0,0.0,,0,
794,65,11,Afternoon,219,NA,NA,219,48889,3,4.5,1,2.5,NA,4.5,34,139.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
795,65,11,Afternoon,219,NA,NA,219,51180,4,4.5,1,0.0,NA,5.0,36,199.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
796,65,11,Afternoon,219,NA,NA,219,56731,3,4.5,1,0.5,NA,4.5,15,99.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
797,65,11,Afternoon,219,NA,NA,219,57117,3,4.5,1,2.0,NA,5.0,27,129.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
798,65,11,Afternoon,219,NA,NA,219,62638,4,4.5,1,2.0,NA,5.0,12,179.0,0,22413,1,0,2,2,1,1,,0,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
799,65,11,Afternoon,219,NA,NA,219,65106,3,4.0,1,1.5,0.0,4.5,2,90.0,0,22413,1,0,2,2,1,1,,0,0,,,,-1.0,0.0,18.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
800,65,11,Afternoon,219,NA,NA,219,68553,2,3.5,1,1.0,0.0,4.0,4,90.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
801,65,11,Afternoon,219,NA,NA,219,82343,3,2.5,0,0.5,0.5,4.5,1,85.0,0,22413,1,0,2,2,1,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
802,65,11,Afternoon,219,NA,NA,219,84110,3,4.0,1,2.0,NA,5.0,28,110.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,22.0,,,,,,,-1.0,0.0,9.0,0,
803,65,11,Afternoon,219,NA,NA,219,84430,2,2.5,1,0.5,NA,4.0,18,53.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
804,65,11,Afternoon,219,NA,NA,219,87888,3,4.0,1,2.0,NA,4.5,19,89.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
805,65,11,Afternoon,219,NA,NA,219,88639,4,4.5,1,2.5,NA,5.5,31,250.0,0,22413,1,0,2,2,1,1,,0,0,,,,-1.0,0.0,3.0,0.0,0.0,,,,,-1.0,0.0,3.0,,,,,,,0.0,0.0,,0,
806,65,11,Afternoon,219,NA,NA,219,89334,4,4.5,1,2.0,NA,5.0,20,209.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
807,65,11,Afternoon,219,NA,NA,219,94077,3,4.5,0,2.5,NA,4.5,6,71.0,1,22413,1,0,2,2,1,1,,0,0,,,,1.0,0.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,1.0,0.0,11.0,0,
808,65,11,Afternoon,219,NA,NA,219,95987,4,4.5,1,1.5,NA,5.0,24,179.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
809,65,11,Afternoon,219,NA,NA,219,97758,2,4.0,1,2.5,NA,4.0,7,52.0,1,22413,1,0,2,2,1,1,,0,0,,,,1.0,0.0,17.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
810,65,11,Afternoon,219,NA,NA,219,98838,4,4.0,1,0.0,NA,5.0,32,119.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
811,65,11,Afternoon,219,NA,NA,219,107871,3,3.5,1,1.0,NA,4.0,14,66.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
812,65,11,Afternoon,219,NA,NA,219,109744,3,4.0,1,2.0,NA,5.0,33,129.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,9.0,1.0,0.0,9.0,,,,0.0,0.0,18.0,,,,,,,1.0,0.0,10.0,0,
813,65,11,Afternoon,219,NA,NA,219,117252,3,4.5,1,2.5,NA,5.0,8,99.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,15.0,0.0,0.0,10.0,,,,,,,,,,,,,0.0,0.0,15.0,0,
814,65,11,Afternoon,219,NA,NA,219,117673,3,4.5,1,1.0,NA,5.0,29,140.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,3.0,,,,,,,0.0,0.0,,0,
815,65,11,Afternoon,219,NA,NA,219,121935,3,4.5,1,2.0,NA,5.0,35,170.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
816,65,11,Afternoon,219,NA,NA,219,125995,3,4.5,1,1.5,NA,4.5,9,89.0,0,22413,1,0,2,2,1,1,,0,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
817,66,3,Noon,219,NA,NA,219,2459,3,3.5,1,3.0,NA,4.5,30,81.0,0,5483,1,3,2,0,1,1,-37.7935,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
818,66,3,Noon,219,NA,NA,219,2746,3,5.0,1,2.5,0.0,4.5,10,84.0,0,5483,1,3,2,0,1,1,-24.4869,NA,0,,,,-1.0,0.0,5.0,-1.0,0.0,5.0,,,,1.0,0.0,5.0,,,,,,,-1.0,0.0,5.0,0,
819,66,3,Noon,219,NA,NA,219,4746,2,2.0,0,2.5,NA,4.0,34,35.0,0,5483,1,3,2,0,1,1,-49.5173,NA,0,,,,,,,,,,,,,1.0,0.0,42.0,,,,,,,1.0,0.0,42.0,0,
820,66,3,Noon,219,NA,NA,219,12518,3,4.0,1,3.0,0.0,4.5,4,69.0,0,5483,1,3,2,0,1,1,-20.6911,NA,0,,,,0.0,0.0,12.0,0.0,0.0,15.0,,,,,1.0,,,,,,,,0.0,0.0,6.0,0,
821,66,3,Noon,219,NA,NA,219,22849,3,3.0,1,2.5,NA,5.0,25,79.0,0,5483,1,3,2,0,1,1,-37.8893,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
822,66,3,Noon,219,NA,NA,219,24719,2,2.0,0,3.0,NA,4.5,33,45.0,1,5483,1,3,2,0,1,1,-54.473,NA,0,,,,0.0,0.0,,,1.0,,,,,-1.0,0.0,5.0,,,,,,,-1.0,0.0,5.0,0,
823,66,3,Noon,219,NA,NA,219,26022,3,4.5,1,2.5,0.0,4.5,36,89.0,0,5483,1,3,2,0,1,1,-31.7636,NA,0,,,,0.0,0.0,,-1.0,0.0,6.0,,,,,,,,,,,,,0.0,0.0,,0,
824,66,3,Noon,219,NA,NA,219,30250,2,2.5,0,3.0,NA,4.5,9,70.0,0,5483,1,3,2,0,1,1,-25.1099,NA,0,,,,,,,1.0,0.0,13.0,,,,-1.0,0.0,49.0,,,,,,,-1.0,0.0,49.0,0,
825,66,3,Noon,219,NA,NA,219,34900,3,4.5,1,3.0,NA,4.5,29,65.0,0,5483,1,3,2,0,1,1,-54.0638,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
826,66,3,Noon,219,NA,NA,219,35202,3,4.5,1,2.5,NA,5.0,12,84.0,0,5483,1,3,2,0,1,1,-25.8023,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,1,96.39
827,66,3,Noon,219,NA,NA,219,37697,2,3.0,1,2.5,NA,4.5,32,40.0,1,5483,1,3,2,0,1,1,-40.4776,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,1.0,20.0,,,,,,,0.0,0.0,,0,
828,66,3,Noon,219,NA,NA,219,39862,3,4.0,1,2.5,NA,5.0,35,79.0,0,5483,1,3,2,0,1,1,-29.7078,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
829,66,3,Noon,219,NA,NA,219,40830,3,4.5,1,3.0,NA,4.5,26,109.0,0,5483,1,3,2,0,1,1,-52.9695,NA,0,,,,0.0,0.0,8.0,0.0,0.0,9.0,,,,0.0,0.0,8.0,,,,,,,0.0,0.0,8.0,0,
830,66,3,Noon,219,NA,NA,219,46260,2,3.0,1,2.5,NA,4.5,38,45.0,0,5483,1,3,2,0,1,1,-31.3259,NA,0,,,,-1.0,0.0,6.0,-1.0,0.0,6.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,6.0,0,
831,66,3,Noon,219,NA,NA,219,46647,3,4.0,1,2.5,NA,4.5,24,60.0,0,5483,1,3,2,0,1,1,-41.9181,NA,0,,,,-1.0,0.0,16.0,1.0,0.0,8.0,,,,1.0,0.0,33.0,,,,,,,-1.0,0.0,16.0,0,
832,66,3,Noon,219,NA,NA,219,56595,2,2.0,0,2.5,NA,4.0,7,45.0,0,5483,1,3,2,0,1,1,-52.1366,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
833,66,3,Noon,219,NA,NA,219,58953,2,3.0,1,3.0,NA,5.0,27,69.0,0,5483,1,3,2,0,1,1,-29.0397,NA,0,,,,-1.0,0.0,6.0,-1.0,0.0,6.0,,,,,,,,,,,,,,,,0,
834,66,3,Noon,219,NA,NA,219,58982,2,1.0,1,1.5,NA,4.5,19,40.0,0,5483,1,3,2,0,1,1,-51.7313,NA,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,
835,66,3,Noon,219,NA,NA,219,60429,2,3.5,1,3.0,NA,4.0,37,55.0,0,5483,1,3,2,0,1,1,-33.2359,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,9.0,,,,,,,-1.0,0.0,9.0,0,
836,66,3,Noon,219,NA,NA,219,61507,3,4.5,1,2.0,NA,5.0,2,89.0,0,5483,1,3,2,0,1,1,-21.568,NA,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
837,66,3,Noon,219,NA,NA,219,61656,2,3.0,1,2.5,NA,4.5,15,46.0,0,5483,1,3,2,0,1,1,-28.5939,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,19.0,,,,,,,0.0,0.0,,0,
838,66,3,Noon,219,NA,NA,219,67107,2,3.0,1,2.5,NA,5.0,18,59.0,0,5483,1,3,2,0,1,1,-29.9172,NA,0,,,,1.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
839,66,3,Noon,219,NA,NA,219,70572,3,4.0,1,3.0,NA,4.5,6,75.0,0,5483,1,3,2,0,1,1,-21.5865,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
840,66,3,Noon,219,NA,NA,219,74211,4,4.0,1,2.5,NA,5.0,31,149.0,0,5483,1,3,2,0,1,1,-27.7258,NA,0,,,,1.0,0.0,13.0,1.0,0.0,13.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
841,66,3,Noon,219,NA,NA,219,75863,3,5.0,1,2.5,NA,5.0,21,107.0,0,5483,1,3,2,0,1,1,-53.4193,NA,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
842,66,3,Noon,219,NA,NA,219,77376,4,4.5,1,2.5,NA,5.0,22,109.0,0,5483,1,3,2,0,1,1,-39.6056,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
843,66,3,Noon,219,NA,NA,219,87074,3,4.5,1,3.0,NA,5.0,3,89.0,0,5483,1,3,2,0,1,1,-24.0421,NA,0,,,,0.0,0.0,19.0,0.0,0.0,19.0,,,,,,,,,,,,,0.0,0.0,19.0,0,
844,66,3,Noon,219,NA,NA,219,92809,3,4.0,1,2.5,NA,4.5,13,70.0,0,5483,1,3,2,0,1,1,-25.6313,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
845,66,3,Noon,219,NA,NA,219,95966,2,2.5,0,2.5,NA,4.5,28,45.0,0,5483,1,3,2,0,1,1,-40.7431,NA,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
846,66,3,Noon,219,NA,NA,219,99362,4,4.5,1,2.0,NA,5.5,1,100.0,0,5483,1,3,2,0,1,1,-19.9259,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,10.0,,,,,,,0.0,0.0,,0,
847,66,3,Noon,219,NA,NA,219,109192,2,2.5,1,2.0,NA,4.5,16,50.0,0,5483,1,3,2,0,1,1,-40.9891,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,
848,66,3,Noon,219,NA,NA,219,116079,2,4.5,1,3.0,NA,4.5,8,80.0,0,5483,1,3,2,0,1,1,-18.6654,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
849,66,3,Noon,219,NA,NA,219,129399,2,3.0,1,2.0,NA,4.0,14,42.0,0,5483,1,3,2,0,1,1,-41.846,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,20.0,0,
850,66,3,Noon,219,NA,NA,219,131102,4,4.0,1,2.5,NA,5.0,20,99.0,0,5483,1,3,2,0,1,1,-24.5182,NA,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,
851,67,2,Morning,220,NA,NA,117,19498,4,4.0,0,4.0,0.0,4.5,1,80.0,0,1588,2,1,1,1,2,0,,50,0,,,,-1.0,0.0,12.0,-1.0,0.0,13.0,-1.0,0.0,12.0,-1.0,0.0,12.0,,,,,,,,,,0,
852,67,2,Morning,220,NA,NA,117,48894,0,0.0,0,3.5,NA,NA,4,78.0,0,1588,2,1,1,1,2,0,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,0,
853,67,2,Morning,220,NA,NA,117,66227,4,3.5,0,4.5,0.0,4.5,2,73.0,1,1588,2,1,1,1,2,0,,50,0,,,,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0,13.0,,,,,,,,,,1,167.41
854,67,2,Morning,220,NA,NA,117,83796,0,0.0,0,4.5,NA,4.5,6,129.0,0,1588,2,1,1,1,2,0,,50,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,
855,67,2,Morning,220,NA,NA,117,116767,0,0.0,0,0.5,NA,5.0,3,187.0,0,1588,2,1,1,1,2,0,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,0,
856,71,3,Noon,216,NA,NA,98,1039,3,4.0,0,2.5,0.0,4.0,13,27.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
857,71,3,Noon,216,NA,NA,98,4043,3,0.0,0,0.0,NA,3.5,20,19.0,0,341,1,3,1,1,1,1,,NA,1,,,,1.0,0.0,9.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
858,71,3,Noon,216,NA,NA,98,12035,3,3.0,0,2.5,0.0,4.0,22,24.0,0,341,1,3,1,1,1,1,,NA,1,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
859,71,3,Noon,216,NA,NA,98,21391,3,0.0,0,1.5,NA,4.0,25,27.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,1.0,0.0,26.0,,,,,,,,,,0,
860,71,3,Noon,216,NA,NA,98,25741,3,3.5,0,1.5,0.0,4.0,6,19.0,1,341,1,3,1,1,1,1,,NA,1,,,,0.0,0.0,,1.0,0.0,10.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
861,71,3,Noon,216,NA,NA,98,25997,3,4.0,0,2.0,0.0,3.5,9,17.0,0,341,1,3,1,1,1,1,,NA,1,,,,1.0,0.0,15.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
862,71,3,Noon,216,NA,NA,98,28168,4,3.5,1,2.5,0.0,3.5,24,28.0,0,341,1,3,1,1,1,1,,NA,1,,,,1.0,0.0,9.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
863,71,3,Noon,216,NA,NA,98,28672,3,4.0,0,2.0,0.0,3.5,4,21.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
864,71,3,Noon,216,NA,NA,98,37933,3,4.0,0,2.0,0.0,3.5,2,18.0,0,341,1,3,1,1,1,1,,NA,1,,,,1.0,0.0,46.0,,,,0.0,0.0,,1.0,0.0,2.0,,,,,,,,,,0,
865,71,3,Noon,216,NA,NA,98,43027,3,4.0,0,2.0,0.0,4.0,27,14.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
866,71,3,Noon,216,NA,NA,98,46112,4,4.0,0,2.5,0.0,4.0,32,37.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
867,71,3,Noon,216,NA,NA,98,47749,3,3.5,0,2.0,0.0,3.0,7,17.0,1,341,1,3,1,1,1,1,,NA,1,,,,1.0,0.0,18.0,1.0,0.0,18.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
868,71,3,Noon,216,NA,NA,98,56741,3,4.0,0,0.5,0.0,4.0,8,19.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,32.0,,,,,,,,,,0,
869,71,3,Noon,216,NA,NA,98,56806,3,2.0,0,1.0,0.0,3.5,31,31.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,-1.0,0.0,15.0,0.0,0.0,,,,,,,,,,,0,
870,71,3,Noon,216,NA,NA,98,58733,3,4.0,0,2.0,0.0,4.0,28,42.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
871,71,3,Noon,216,NA,NA,98,60661,3,0.0,0,2.0,NA,4.0,26,37.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0,
872,71,3,Noon,216,NA,NA,98,61018,4,4.0,0,1.5,0.0,4.5,29,71.0,0,341,1,3,1,1,1,1,,NA,1,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
873,71,3,Noon,216,NA,NA,98,65403,3,4.0,0,2.5,0.0,4.0,30,35.0,0,341,1,3,1,1,1,1,,NA,1,,,,1.0,0.0,37.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
874,71,3,Noon,216,NA,NA,98,67825,4,3.0,0,1.0,0.0,4.0,10,41.0,1,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
875,71,3,Noon,216,NA,NA,98,71596,3,4.0,0,2.0,0.0,3.5,16,28.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
876,71,3,Noon,216,NA,NA,98,76541,3,3.5,0,2.0,0.0,3.0,1,17.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
877,71,3,Noon,216,NA,NA,98,93411,4,4.5,1,0.5,0.0,4.5,18,70.0,1,341,1,3,1,1,1,1,,NA,1,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
878,71,3,Noon,216,NA,NA,98,93778,3,0.0,0,1.5,NA,3.5,21,23.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,-1.0,0.0,35.0,-1.0,0.0,19.0,,,,,,,,,,0,
879,71,3,Noon,216,NA,NA,98,103522,4,4.0,0,0.0,0.0,4.5,19,52.0,1,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,1.0,0.0,61.0,,,,,,,,,,0,
880,71,3,Noon,216,NA,NA,98,108588,4,4.0,0,0.0,0.0,4.0,3,27.0,1,341,1,3,1,1,1,1,,NA,1,,,,1.0,0.0,108.0,1.0,0.0,32.0,-1.0,0.0,9.0,0.0,0.0,,,,,,,,,,,0,
881,71,3,Noon,216,NA,NA,98,109466,3,3.0,0,0.0,NA,3.5,12,17.0,0,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,
882,71,3,Noon,216,NA,NA,98,114133,4,4.0,0,2.0,0.0,4.0,14,44.0,1,341,1,3,1,1,1,1,,NA,1,,,,,,,,,,,,,-1.0,0.0,9.0,,,,,,,,,,0,
